artist,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,duration_ms,popularity,sentiment,key_0.0,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0,audio_mode_0.0,audio_mode_1.0,time_signature_3.0,time_signature_4.0,time_signature_5.0
NCT,0.0233,0.787,0.543,0.0,0.0861,-6.7,0.037,99.026,0.332,210641.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
IU,0.241,0.839,0.617,0.0,0.3,-4.692,0.331,143.894,0.821,194426.0,1.0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
j-hope,0.00512,0.749,0.961,0.0,0.175,-6.518,0.0874,116.037,0.859,228759.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Wanna One,0.058,0.714,0.886,0.0,0.112,-3.076,0.0461,125.046,0.752,189356.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
SUNMI,0.0556,0.722,0.833,0.0,0.195,-3.915,0.094,93.941,0.53,180000.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
MAMAMOO,0.318,0.617,0.83,0.0,0.176,-3.312,0.0689,97.912,0.614,196018.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
DAY6,0.0683,0.583,0.916,0.0,0.0489,-1.396,0.149,167.933,0.732,175837.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
DEAN,0.196,0.463,0.566,0.0,0.284,-6.195,0.145,93.921,0.219,255729.0,1.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Stray Kids,0.0577,0.682,0.83,0.0,0.0926,-4.234,0.254,155.122,0.784,189325.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
PENTAGON,0.411,0.74,0.804,0.0,0.0578,-2.187,0.0546,150.013,0.791,198796.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
(G)I-DLE,0.00427,0.774,0.792,1.15e-06,0.283,-4.019,0.224,98.1,0.505,202773.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Girls' Generation-Oh!GG,0.0114,0.791,0.789,0.0,0.301,-4.694,0.104,112.11,0.669,189846.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
TAEYEON,0.15,0.679,0.88,3.87e-05,0.575,-2.344,0.239,98.022,0.789,200440.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
EXID,0.0806,0.718,0.794,0.0,0.0679,-2.877,0.0703,114.285,0.751,205821.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
KARD,0.163,0.727,0.808,0.0,0.187,-3.66,0.106,115.02,0.761,176632.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
GFRIEND,0.0491,0.728,0.925,0.0,0.313,-1.741,0.0862,129.984,0.88,198536.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
G-DRAGON,0.785,0.583,0.461,1.7e-05,0.13,-5.153,0.0321,79.826,0.263,222868.0,1.0,0.13636363636363635,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
LOONA,0.00841,0.59,0.941,0.0,0.402,-1.497,0.0555,98.986,0.581,194254.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
JONGHYUN,0.63,0.559,0.526,0.0,0.144,-6.183,0.0368,86.91,0.344,244451.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
HyunA,0.00117,0.742,0.847,8.49e-06,0.142,-2.763,0.0485,112.95,0.516,209747.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2NE1,0.00767,0.819,0.844,0.00834,0.056,-3.739,0.038,127.997,0.687,208731.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TAEMIN,0.0153,0.697,0.713,0.0,0.0857,-5.273,0.115,99.964,0.667,211949.0,1.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
EXO-CBX,0.00511,0.735,0.736,0.0,0.165,-3.266,0.277,117.975,0.813,199846.0,1.0,-0.09999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
TAEYANG,0.736,0.63,0.516,0.0,0.264,-5.759,0.0379,143.786,0.254,229990.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
PSY,0.00417,0.727,0.937,0.0,0.091,-2.871,0.286,132.067,0.749,219493.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Crush,0.843,0.416,0.41,0.0,0.107,-6.146,0.0292,110.252,0.219,227584.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Eric Nam,0.0706,0.75,0.799,0.0,0.377,-2.788,0.0696,110.971,0.462,206848.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
CHANYEOL,0.431,0.558,0.526,0.0,0.126,-4.686,0.033,124.709,0.202,192441.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
BOL4,0.417,0.659,0.799,0.0,0.0562,-2.849,0.0629,103.991,0.782,181373.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ZICO,0.234,0.855,0.58,0.0,0.0965,-6.951,0.141,96.998,0.518,219391.0,1.0,0.85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
NCT DREAM,0.0138,0.893,0.77,0.0,0.225,-4.692,0.107,122.067,0.349,183293.0,1.0,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
HEIZE,0.0401,0.734,0.852,0.0,0.196,-3.85,0.0916,98.504,0.787,226128.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
VIXX,0.117,0.617,0.829,0.0,0.115,-3.884,0.078,150.064,0.706,184794.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
SuperM,0.0139,0.74,0.835,0.0,0.857,-3.425,0.0839,123.024,0.535,251293.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
TWICE,0.0296,0.709,0.959,0.00188,0.107,-1.339,0.0603,128.983,0.644,206868.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
SEVENTEEN,0.16,0.592,0.946,0.0,0.139,-2.699,0.327,146.037,0.705,175213.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
BTS,0.39,0.437,0.716,0.0,0.208,-4.306,0.05,170.094,0.307,253304.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
(G)I-DLE,0.0586,0.781,0.814,0.0,0.118,-3.315,0.0648,92.037,0.782,207600.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Red Velvet,0.0028,0.68,0.878,2.22e-05,0.336,-4.791,0.179,127.991,0.531,190860.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
JEON SOMI,0.0163,0.687,0.843,9.96e-06,0.0372,-4.242,0.109,180.055,0.597,185796.0,0.0,0.35714285714285715,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
CHUNG HA,0.0706,0.751,0.726,3.42e-06,0.278,-3.499,0.038,104.914,0.581,213164.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
BTS,0.193,0.725,0.706,0.0,0.109,-4.766,0.121,120.042,0.667,216874.0,1.0,0.375,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
TWICE,0.0132,0.699,0.866,0.0,0.648,-2.138,0.0446,132.023,0.795,213886.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
BTS,0.0923,0.645,0.862,0.0,0.192,-4.757,0.0965,119.991,0.798,229773.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
BTS,0.125,0.58,0.858,0.0,0.0502,-5.212,0.114,174.039,0.475,224225.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
BLACKPINK,0.0992,0.628,0.64,0.0,0.138,-4.164,0.0491,129.815,0.409,201081.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
BLACKPINK,0.318,0.738,0.861,0.00182,0.325,-4.141,0.237,131.98,0.58,189052.0,0.0,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1THE9,0.143,0.615,0.881,0.0,0.133,-4.011,0.0777,127.954,0.751,209312.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
MOMOLAND,0.11,0.856,0.946,8.98e-05,0.124,-2.238,0.0958,139.986,0.896,134101.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
HWANG MIN HYUN,0.177,0.598,0.772,0.0,0.178,-5.061,0.0793,97.986,0.493,201670.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ITZY,0.00116,0.79,0.853,4.23e-05,0.329,-4.564,0.0666,125.0,0.713,199874.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Dreamcatcher,0.18,0.507,0.869,0.0,0.474,-2.245,0.0594,170.043,0.507,206819.0,1.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TAEMIN,0.0261,0.64,0.757,0.0,0.127,-5.532,0.0689,104.943,0.413,208968.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
LOONA,0.0427,0.582,0.866,0.00014,0.126,-4.139,0.0414,107.021,0.351,237756.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Yoon Jisung,0.744,0.496,0.543,0.0,0.115,-5.654,0.0372,143.771,0.326,232110.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
PARK WOO JIN,0.39,0.791,0.738,0.0,0.335,-5.341,0.0878,97.033,0.755,200222.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ASTRO,0.234,0.573,0.77,0.0,0.11,-4.622,0.184,150.064,0.578,223746.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
CLC,0.00785,0.76,0.722,0.000326,0.116,-4.429,0.0908,120.055,0.687,181976.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
SEVENTEEN,0.427,0.741,0.547,0.0,0.0931,-5.029,0.253,87.977,0.615,203732.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
HYUK,0.718,0.584,0.353,0.0,0.322,-7.178,0.0344,131.798,0.316,251281.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
B1A4,0.705,0.712,0.728,0.0,0.188,-5.202,0.0341,100.06,0.873,221403.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Cherry Bullet,0.0614,0.802,0.893,0.0,0.226,-4.103,0.0852,120.003,0.593,206165.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
GFRIEND,0.428,0.453,0.849,0.0,0.1,-1.337,0.125,173.917,0.638,216488.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Apink,0.294,0.647,0.855,0.0,0.137,-2.944,0.037,144.867,0.683,208105.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
JENNIE,0.0861,0.751,0.642,0.0,0.0953,-5.165,0.087,95.045,0.388,169567.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
ONEUS,0.0254,0.731,0.817,0.0,0.147,-3.906,0.121,127.952,0.657,207586.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
EXO,0.0702,0.689,0.678,0.0,0.0889,-4.287,0.119,145.883,0.335,200306.0,1.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
WJSN,0.0318,0.624,0.91,1.68e-06,0.246,-2.246,0.085,120.967,0.516,202713.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
IZ*ONE,0.0899,0.698,0.908,0.0,0.115,-1.211,0.0548,115.975,0.606,218994.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
iKON,0.335,0.539,0.597,0.0,0.142,-4.83,0.0673,179.857,0.436,216647.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
VERIVERY,0.147,0.791,0.944,0.0,0.15,-2.854,0.135,107.995,0.713,186364.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
MINO,0.0281,0.661,0.759,0.0,0.128,-3.247,0.0326,139.922,0.466,207925.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Red Velvet,0.012,0.719,0.85,0.000239,0.114,-3.229,0.0317,150.059,0.367,188786.0,1.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
EXO,0.237,0.686,0.842,0.0,0.0683,-4.423,0.1,115.944,0.519,224483.0,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
WINNER,0.0599,0.811,0.663,0.0,0.0668,-4.543,0.0628,108.992,0.811,208284.0,0.0,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
CHUNG HA,0.0741,0.53,0.829,0.0,0.0993,-2.526,0.0445,101.85,0.423,221813.0,0.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
LUNA,0.381,0.611,0.749,0.0,0.192,-4.238,0.0323,96.914,0.503,228030.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
IU,0.241,0.839,0.617,0.0,0.3,-4.692,0.331,143.894,0.821,194426.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
NCT 127,0.218,0.653,0.836,0.0,0.0507,-6.018,0.238,151.977,0.569,199773.0,1.0,-0.6999999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
EXID,0.000371,0.695,0.832,0.000483,0.469,-3.455,0.0288,111.997,0.249,194699.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Wanna One,0.0884,0.633,0.792,0.0,0.37,-3.202,0.0296,107.96,0.369,235869.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
THE BOYZ,0.0871,0.733,0.859,0.0,0.121,-3.773,0.0434,102.025,0.396,244089.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
ITZY,0.00795,0.809,0.911,0.000179,0.181,-4.41,0.0617,122.035,0.64,191242.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Red Velvet,0.193,0.664,0.666,0.0,0.0854,-2.203,0.0446,139.987,0.405,210560.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
BLACKPINK,0.0465,0.812,0.761,0.000135,0.0601,-5.222,0.0812,130.032,0.344,182956.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
EVERGLOW,0.0457,0.692,0.881,4.45e-06,0.146,-2.563,0.0461,103.053,0.432,192280.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
TWICE,0.0312,0.739,0.841,0.0,0.173,-4.162,0.06,106.99,0.562,199653.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Hwa Sa,0.238,0.658,0.749,2.03e-06,0.272,-2.967,0.0634,128.909,0.442,199027.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
MAMAMOO,0.0376,0.782,0.731,3.15e-05,0.0956,-4.581,0.143,138.032,0.824,195307.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
TWICE,0.0296,0.708,0.959,0.00188,0.107,-1.338,0.0604,128.981,0.644,206867.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
IU,0.115,0.676,0.869,0.0,0.132,-1.573,0.0423,120.029,0.594,167573.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
BTS,0.137,0.591,0.848,0.0,0.372,-4.396,0.0828,105.924,0.385,246816.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
ITZY,0.155,0.776,0.911,2.59e-06,0.268,-3.08,0.131,101.027,0.56,177728.0,1.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Stray Kids,0.00776,0.689,0.771,0.0,0.521,-3.618,0.0548,157.052,0.482,167922.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
BTS,0.0112,0.746,0.765,0.0,0.0936,-4.41,0.0993,114.044,0.737,199054.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
JEON SOMI,0.014,0.782,0.659,0.0,0.217,-5.716,0.0629,121.935,0.8,175375.0,1.0,0.35714285714285715,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Red Velvet - IRENE & SEULGI,0.212,0.631,0.748,0.0,0.537,-2.569,0.0488,115.665,0.351,178413.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
ZICO,0.118,0.874,0.787,0.0,0.11,-2.416,0.129,108.007,0.896,227227.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
BTS,0.137,0.719,0.757,0.0,0.129,-5.167,0.0849,147.024,0.489,198261.0,1.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Apink,0.145,0.653,0.923,0.0,0.137,-2.163,0.0621,114.902,0.692,208053.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
TWICE,0.0122,0.697,0.874,0.0,0.627,-2.15,0.0449,132.018,0.775,213880.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
IZ*ONE,0.0617,0.756,0.927,0.0,0.343,-2.116,0.0594,123.005,0.723,217760.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
(G)I-DLE,0.0358,0.794,0.762,1.41e-06,0.191,-3.525,0.0392,109.97,0.482,195867.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
BAEKHYUN,0.24,0.649,0.767,0.0,0.0929,-3.838,0.0455,149.918,0.608,227173.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
BLACKPINK,0.0317,0.79,0.701,8.06e-05,0.0311,-4.81,0.365,159.972,0.91,177813.0,1.0,-0.16666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
EXO,0.0024,0.704,0.729,0.0,0.218,-3.851,0.0624,129.992,0.71,203520.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
SEVENTEEN,0.146,0.726,0.829,0.0,0.0916,-3.876,0.111,149.994,0.95,201773.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
BTS,0.0224,0.779,0.762,0.0,0.121,-5.188,0.0631,110.043,0.859,180221.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
OH MY GIRL,0.171,0.753,0.91,0.0,0.367,-2.591,0.0517,123.983,0.825,202760.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ITZY,0.0328,0.8,0.904,3.17e-05,0.182,-2.821,0.0845,124.979,0.806,191142.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
CHUNG HA,0.199,0.625,0.831,0.000612,0.0805,-2.168,0.0554,121.029,0.513,217239.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
CHUNG HA,0.171,0.636,0.941,2.68e-05,0.152,-0.792,0.101,103.926,0.888,199524.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
HYO,0.0586,0.713,0.927,3.54e-05,0.373,-3.28,0.112,115.072,0.618,200707.0,1.0,0.14285714285714285,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
SUNMI,0.0513,0.714,0.828,0.0652,0.0347,-4.68,0.0428,120.014,0.318,206617.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Jessi,0.0198,0.743,0.689,0.0,0.708,-2.846,0.0289,104.936,0.504,195836.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
iKON,0.0164,0.757,0.743,0.0,0.0441,-5.649,0.0341,124.054,0.634,190968.0,0.0,-0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
