artist,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,duration_ms,popularity,sentiment,key_0.0,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0,audio_mode_0.0,audio_mode_1.0,time_signature_3.0,time_signature_4.0,time_signature_5.0
KARD,0.0202,0.724,0.925,0.0,0.202,-1.393,0.0615,100.028,0.33,172147.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
IZ*ONE,0.131,0.703,0.941,0.0,0.319,-0.995,0.0808,102.969,0.758,192333.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
NCT DREAM,0.178,0.549,0.903,0.0,0.0682,-1.483,0.045,150.009,0.513,201773.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ATEEZ,0.0746,0.565,0.903,0.0,0.359,-1.918,0.0499,97.968,0.54,219760.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
(G)I-DLE,0.025,0.759,0.914,4.45e-06,0.076,-1.072,0.0592,123.047,0.674,210640.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
EVERGLOW,0.000588,0.633,0.706,0.0794,0.245,-5.137,0.0627,128.185,0.399,189147.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Stray Kids,0.157,0.82,0.842,0.0,0.112,-3.853,0.272,107.952,0.653,189287.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
GOT7,0.0556,0.549,0.813,4.44e-06,0.207,-4.828,0.148,151.813,0.544,204702.0,1.0,-0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
ITZY,0.00116,0.79,0.853,4.23e-05,0.329,-4.564,0.0666,125.0,0.713,199874.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
BLACKPINK,0.323,0.763,0.835,0.00221,0.225,-5.234,0.191,131.875,0.645,191050.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TOMORROW X TOGETHER,0.0584,0.59,0.818,0.0,0.205,-2.988,0.0771,139.925,0.664,201445.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Agust D,0.0229,0.65,0.827,0.0,0.121,-4.014,0.0599,144.995,0.223,225668.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
EVERGLOW,0.00108,0.477,0.85,0.0,0.0675,-1.486,0.0911,163.845,0.601,210893.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
BLACKPINK,0.00559,0.654,0.707,0.0,0.0873,-5.661,0.0664,127.97,0.448,194765.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
LOONA,0.0963,0.609,0.944,1.26e-05,0.222,-2.503,0.254,125.121,0.533,198001.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
MOMOLAND,0.0889,0.744,0.988,7.94e-06,0.273,-1.388,0.0654,130.022,0.885,198200.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
TAEYEON,0.0783,0.74,0.854,0.000532,0.253,-2.209,0.0525,114.029,0.856,233413.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
ITZY,0.0825,0.847,0.814,0.000507,0.0948,-4.668,0.152,140.057,0.711,172359.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
ENHYPEN,0.000253,0.568,0.809,3.33e-05,0.151,-3.869,0.0517,155.029,0.709,196170.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
ENHYPEN,0.0642,0.6,0.713,0.0,0.142,-5.079,0.0592,72.999,0.471,172107.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
NCT DREAM,0.0127,0.769,0.926,0.0,0.285,-1.627,0.0788,100.034,0.551,195813.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Weeekly,0.00719,0.634,0.928,2.55e-06,0.0626,-1.609,0.0514,164.007,0.738,205373.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
NCT DREAM,0.0261,0.545,0.803,0.0,0.114,-2.283,0.0526,170.006,0.5,220920.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
LOONA,0.0735,0.781,0.814,1.92e-05,0.0565,-2.437,0.1,124.028,0.546,201120.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Red Velvet,0.179,0.695,0.896,0.0,0.0626,-1.24,0.0847,119.959,0.508,181760.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
ENHYPEN,0.000707,0.599,0.869,0.0,0.0911,-5.174,0.0618,132.889,0.453,193260.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
STAYC,0.102,0.764,0.802,0.0,0.189,-4.217,0.0351,132.02,0.323,194080.0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
JO YURI,0.23,0.723,0.725,0.0,0.0683,-3.815,0.0551,125.048,0.731,189933.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
TOMORROW X TOGETHER,0.0558,0.584,0.836,0.0,0.0663,-4.925,0.079,104.973,0.484,202204.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TWICE,0.0474,0.688,0.909,1.35e-06,0.0674,-1.992,0.0624,97.097,0.702,210573.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
IU,0.0895,0.738,0.89,1.89e-06,0.213,-2.275,0.0748,114.942,0.75,214253.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ITZY,0.0109,0.764,0.886,2.21e-05,0.325,-3.067,0.177,102.012,0.497,191462.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
aespa,0.488,0.82,0.852,5.94e-06,0.0907,-2.567,0.166,109.036,0.82,221573.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
TOMORROW X TOGETHER,0.0509,0.641,0.489,0.0,0.071,-8.668,0.11,142.977,0.206,215188.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
LeeHi,0.892,0.536,0.296,0.0,0.0873,-7.451,0.0346,122.907,0.151,240907.0,1.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
TOMORROW X TOGETHER,0.001,0.644,0.867,0.0,0.105,-4.18,0.0383,124.997,0.687,199919.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
LISA,0.0267,0.804,0.652,0.000782,0.118,-6.282,0.0898,150.076,0.854,200690.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
TWICE,0.0899,0.808,0.903,0.0,0.0816,-2.179,0.0729,120.044,0.922,198053.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
aespa,0.124,0.727,0.879,1.17e-05,0.244,-1.167,0.129,146.959,0.671,238144.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
STAYC,0.313,0.605,0.805,0.0,0.659,-3.212,0.0641,148.298,0.738,191696.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
NCT 127,0.000831,0.561,0.758,3.08e-06,0.15,-3.87,0.0478,149.944,0.178,215587.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Red Velvet,0.0617,0.841,0.831,0.0,0.101,-3.675,0.0526,124.965,0.762,200680.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
aespa,0.0861,0.606,0.896,0.0,0.235,-3.098,0.11,164.939,0.64,214853.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
aespa,0.0546,0.783,0.872,0.0391,0.029,-2.416,0.174,124.993,0.708,213560.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
aespa,0.0618,0.52,0.915,0.000946,0.0856,-2.862,0.103,90.069,0.5,174933.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ITZY,0.00151,0.781,0.757,0.0,0.19,-4.268,0.0547,96.009,0.666,177893.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ITZY,0.0893,0.956,0.717,0.0,0.0703,-5.105,0.205,127.971,0.688,174440.0,0.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ITZY,0.353,0.852,0.759,1.86e-06,0.152,-4.45,0.0495,131.946,0.911,139213.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Dreamcatcher,0.0183,0.55,0.932,0.0,0.344,-2.75,0.0855,170.012,0.45,191947.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
EXO,0.0585,0.707,0.838,0.0,0.095,-2.983,0.117,128.007,0.832,176547.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
OH MY GIRL,0.169,0.647,0.957,0.0,0.234,-0.384,0.0819,114.968,0.764,220560.0,1.0,-0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
JOY,0.351,0.392,0.894,0.0,0.349,-1.399,0.0459,185.869,0.644,218880.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TAEMIN,0.406,0.659,0.821,0.0,0.114,-2.215,0.0468,161.983,0.353,191640.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
BAEKHYUN,0.434,0.438,0.632,0.0,0.214,-4.447,0.0417,61.45,0.386,213053.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
ATEEZ,0.0419,0.724,0.904,4.79e-06,0.163,-3.815,0.0872,130.036,0.728,209575.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
CHUNG HA,0.006,0.625,0.903,0.0,0.235,-2.519,0.0594,145.97,0.825,179156.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TWICE,0.0542,0.702,0.692,0.0,0.0877,-5.405,0.0539,144.896,0.419,204168.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
IZ*ONE,0.0429,0.726,0.963,0.00157,0.128,-1.111,0.0916,126.062,0.769,222853.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
TWICE,0.121,0.657,0.88,0.0,0.463,-3.672,0.102,150.084,0.769,205493.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
TOMORROW X TOGETHER,0.00962,0.71,0.82,0.0,0.0871,-4.362,0.0836,112.005,0.746,209105.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
ITZY,0.00795,0.809,0.911,0.000179,0.181,-4.41,0.0617,122.035,0.64,191242.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Stray Kids,0.00776,0.689,0.771,0.0,0.521,-3.618,0.0548,157.052,0.482,167922.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
NCT U,0.0632,0.732,0.795,0.0,0.0569,-2.263,0.1,100.954,0.693,229400.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
ITZY,0.155,0.776,0.911,2.59e-06,0.268,-3.08,0.131,101.027,0.56,177728.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TWICE,0.0312,0.739,0.841,0.0,0.173,-4.162,0.06,106.99,0.562,199653.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
BTS,0.0112,0.746,0.765,0.0,0.0936,-4.41,0.0993,114.044,0.737,199054.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
BTS,0.00323,0.759,0.459,0.0,0.0906,-5.187,0.0948,109.997,0.695,164442.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
BLACKPINK,0.0145,0.693,0.734,0.0,0.217,-6.189,0.202,180.06,0.708,186964.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
BTS,0.0432,0.559,0.885,0.0,0.333,-4.515,0.189,172.029,0.683,193594.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
IVE,0.00379,0.703,0.709,5.43e-05,0.333,-4.169,0.0433,117.941,0.538,177187.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
BLACKPINK,0.00327,0.818,0.69,0.0,0.186,-5.119,0.0454,110.071,0.688,175889.0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
BTS,0.00544,0.702,0.741,0.0,0.337,-5.33,0.0427,124.925,0.646,187585.0,1.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Jimin,0.639,0.532,0.426,0.0,0.134,-6.117,0.0288,149.898,0.137,201905.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
Jung Kook,0.299,0.512,0.76,0.0,0.103,-5.889,0.0682,130.096,0.495,210928.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
BTS,0.0933,0.645,0.862,0.0,0.193,-4.761,0.0845,119.947,0.803,229773.0,1.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
TWICE,0.0899,0.808,0.903,0.0,0.0816,-2.179,0.0729,120.044,0.922,198053.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
BTS,0.0201,0.724,0.818,0.0,0.0358,-3.747,0.168,77.004,0.696,204940.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
IVE,0.0617,0.828,0.731,0.0,0.048,-3.033,0.111,119.978,0.587,178453.0,1.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
ENHYPEN,0.458,0.738,0.67,0.0,0.361,-3.766,0.0439,138.055,0.651,184602.0,1.0,-0.15555555555555559,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
BLACKPINK,0.0465,0.812,0.761,0.000135,0.0601,-5.222,0.0812,130.032,0.344,182956.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
PSY,0.0299,0.905,0.962,0.0,0.0272,-3.197,0.0856,129.969,0.906,174647.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TREASURE,0.486,0.716,0.638,0.0,0.0702,-6.87,0.0392,84.955,0.552,220716.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Stray Kids,0.154,0.581,0.8,0.0,0.0697,-2.613,0.411,119.872,0.709,182758.0,1.0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
NAYEON,0.0361,0.795,0.859,0.0,0.0321,-2.994,0.0542,96.986,0.356,168107.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Kep1er,0.00122,0.785,0.907,3.11e-06,0.213,-2.657,0.0938,126.004,0.685,183693.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
LE SSERAFIM,0.0508,0.863,0.62,0.00324,0.129,-7.167,0.135,103.971,0.432,168437.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
BTS,0.00691,0.566,0.716,0.0,0.37,-5.733,0.0424,81.068,0.45,207481.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
(G)I-DLE,0.00988,0.755,0.87,0.0,0.0917,-2.414,0.0936,124.032,0.645,174387.0,1.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
BTS,0.394,0.637,0.799,0.0,0.0921,-4.518,0.0338,104.996,0.57,228615.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
LISA,0.0282,0.806,0.653,0.000784,0.107,-6.283,0.0902,150.058,0.85,200690.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
NewJeans,0.268,0.593,0.935,0.0,0.286,-3.43,0.225,99.976,0.783,179027.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
IVE,0.103,0.68,0.922,0.0,0.0877,-1.215,0.121,125.014,0.799,176973.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Jessi,0.00942,0.874,0.6,0.0,0.126,-6.064,0.158,100.012,0.457,174840.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
j-hope,0.00537,0.783,0.722,0.00209,0.105,-4.864,0.0357,97.031,0.306,180022.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
BTS,0.00267,0.557,0.719,0.0,0.306,-4.515,0.0371,77.502,0.345,242334.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ITZY,0.0103,0.759,0.886,2.04e-05,0.342,-3.067,0.187,102.065,0.489,191462.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
BLACKPINK,0.323,0.763,0.835,0.00221,0.225,-5.234,0.191,131.875,0.645,191050.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
BTS,0.0224,0.779,0.762,0.0,0.121,-5.188,0.0631,110.043,0.859,180221.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
GOT the beat,0.0205,0.636,0.81,1.04e-05,0.596,-2.035,0.101,161.897,0.611,228613.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
NewJeans,0.236,0.811,0.648,0.0,0.0761,-3.684,0.0368,104.988,0.695,180067.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
BLACKPINK,0.036,0.668,0.828,0.0,0.0932,-5.034,0.0739,140.042,0.393,211350.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
ENHYPEN,0.0642,0.6,0.713,0.0,0.142,-5.079,0.0592,72.999,0.471,172107.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
BLACKPINK,0.00559,0.654,0.707,0.0,0.0873,-5.661,0.0664,127.97,0.448,194765.0,1.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
TWICE,0.136,0.772,0.907,0.0,0.334,-2.438,0.124,119.973,0.783,177467.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Stray Kids,0.213,0.601,0.786,0.0,0.209,-3.706,0.234,172.156,0.79,183267.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Red Velvet,0.0648,0.412,0.94,0.0,0.358,-2.171,0.215,157.964,0.423,210253.0,1.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
JENNIE,0.0861,0.751,0.642,0.0,0.0953,-5.165,0.087,95.045,0.388,169567.0,1.0,0.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
LeeHi,0.892,0.536,0.296,0.0,0.0873,-7.451,0.0346,122.907,0.151,240907.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
BTS,0.0244,0.584,0.885,0.0,0.357,-3.571,0.104,92.9,0.605,217052.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
BTS,0.0217,0.599,0.775,0.0,0.0678,-4.018,0.0543,129.817,0.696,223123.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
aespa,0.124,0.727,0.879,1.17e-05,0.244,-1.167,0.129,146.959,0.671,238144.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
TWICE,0.121,0.657,0.88,0.0,0.463,-3.672,0.102,150.084,0.769,205493.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
